Title,Date,Link,Press,Body,Emotion,Comment_body,Comment_date,Comment_recomm,Comment_unrecomm,Num_comment,Section,Ignore,Category,ID
"삼성전자, 비스포크 '키친핏 맥스' 냉장고 신제품 출시",20250228,https://n.news.naver.com/mnews/article/001/0015238771?sid=101,," 삼성전자가 혁신적인 AI 기능과 키친핏 맥스 디자인을 적용해 사용성과 인테리어 설치 편의까지 모두 잡은 비스포크 냉장고 신제품을 28일부터 순차적으로 출시한다고 밝혔다. 사진은 삼성전자 비스포크 키친핏 맥스 냉장고 신제품 라이프스타일 이미지.  ",Good:0 Warm:0 Sad:0 Angry:0 Want:0,,,,,,경제/생활,0,,20250228_002
"갤럭시 S25 시리즈, 국내 100만대 판매 돌파",20250228,https://n.news.naver.com/mnews/article/001/0015238832?sid=101,," 삼성전자의 진정한 AI폰 갤럭시 S25 시리즈가 역대 갤럭시 시리즈 중 최단기간 국내 100만대 판매 신기록을 달성했다고 28일 밝혔다. 방문객들이 갤럭시 스튜디오에서 갤럭시 S25 시리즈를 체험하고 있다.  ",Good:0 Warm:0 Sad:0 Angry:0 Want:0,,,,,0.0,경제/IT,0,,20250228_003
엔비디아 추락에 SK하이닉스 주가 4.5% 급락…삼성전자도 3%↓(종합),20250228,https://n.news.naver.com/mnews/article/001/0015240129?sid=101,,"   미국 증시에서 인공지능(AI) 칩 대장주인 엔비디아가 8%대 급락세를 보이면서 28일 장 초반 국내 증시에서도 SK하이닉스를 비롯한 국내 AI 반도체 관련 종목들이 일제히 급락했다.

한국거래소에 따르면 이날 SK하이닉스는 전장 대비 9천원 내린(4.52%) 내린 19만200원에 장을 마쳤다.

DB하이텍(10.28%) 한미반도체(6.50%) 디아이(5.84%) 고영(5.65%) 하나마이크론(5.44%) 테크윙(5.14%) 리노공업(5.01%) 등 반도체 관련주 전반이 급락세를 겪었다.

이날 국내 증시에서 외국인의 투매가 나타나면서 AI에 쓰이는 고대역폭 메모리(HBM) 비중이 적은 삼성전자의 낙폭도 3.20%로 컸다.

앞서 지난 27일(현지시간) 뉴욕증시에서 엔비디아는 전 거래일보다 8.48% 급락 마감했다.

전날 예상을 상회한 실적을 발표하면서 3%대 상승 출발했지만 이익율(총마진)이 하락하고 있다는 분석이 부각되면서 재차 성장 둔화 우려가 제기된 영향이다.

브로드컴(7.11%) TSMC(6.95%) 퀄컴(4.73%) AMD(4.99%) 등 여타 반도체주들도 큰 폭으로 내리면서 반도체 관련 종목으로 구성된 필라델피아 반도체 지수는 6.09% 급락했다.",Good:0 Warm:0 Sad:0 Angry:0 Want:1,"주식 참 어렵다..
주식이 하락하면 코인이 오르던가 코인이 내리면 주식이 오르던가 하던데 요즘은 동반 추락일세 ㅋㅋㅋ ㅋㅋㅋㅋ 노름쟁이들 양털깍나 ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ
누가 쫌 노름쟁이들 돈좀 싹 훌터줘여~~
노름쟁이들 미국꺼 하락하면 쭈루룩쭈루룩 ㅋㅋ 에라이 자석들아 ㅋㅋㅋㅋ ㅋㅋㅋㅋ
망하는 구만
","2025-02-28T15:53:42+0900
2025-02-28T16:35:22+0900
2025-02-28T16:33:34+0900
2025-02-28T16:31:30+0900
2025-02-28T16:10:08+0900
","6
0
0
0
0
","0
0
0
0
0
",5.0,경제/IT,0,,20250228_004
"삼성베트남, 6년만에 수장 교체…나기홍 부사장 선임",20250228,https://n.news.naver.com/mnews/article/001/0015239769?sid=101,," 삼성전자 베트남 사업을 총괄하는 베트남삼성전략협력실은 내달 1일부터 나기홍 부사장이 실장을 맡는다고 28일 밝혔다. 사진은 삼성전자 베트남 사업을 총괄하는 베트남삼성전략협력실의 나기홍 신임 실장.  ",Good:1 Warm:0 Sad:0 Angry:0 Want:0,,,,,0.0,경제/세계,0,,20250228_005
"미국발 겹악재에 '검은 금요일'…코스피 3.4% 급락 2,530대 후퇴(종합)",20250228,https://n.news.naver.com/mnews/article/001/0015240293?sid=101,,"   28일 서울 중구 하나은행 본점 딜링룸에서 딜러들이 업무를 보고 있다.

이날 코스피는 전 거래일보다 88.97p(3.39%) 내린 2532.78로 마감했다. 원달러 환율은 20.4원 오른 1463.4원 코스닥지수는 26.89p(3.49%) 내린 743.96으로 장을 마쳤다.

   코스피가 28일 미국 기술주 급락과 트럼프 정부 관세 우려에 3% 넘게 급락해 단숨에 2530대로 밀려났다.

이날 코스피는 전장보다 88.97포인트(3.39%) 내린 2532.78에 장을 마쳤다.

이날 하락률은 지난해 8월 5일(8.77%) 블랙먼데이 이후 약 7개월 만에 최대를 기록했다.

지수는 전장보다 36.14포인트(1.38%) 내린 2585.61로 출발해 하락폭을 키웠다.

유가증권시장에서 외국인과 기관이 각각 1조5천579억원 6천179억원 순매도하며 지수를 끌어 내렸다. 개인은 2조357억원 매수 우위를 보였다.

외국인은 코스피200선물시장에서도 1조6천270억원 순매도했다. 한국거래소에 따르면 이날 외국인 선물 순매도 규모는 지난해 8월 2일(1조8천920억원) 이후 가장 많다.

반면 연기금은 59억원 순매수하며 40일 연속 사자 행진을 이어갔다.

이날 국내 증시는 엔비디아를 비롯한 미국 기술주 급락과 트럼프 관세 전쟁 본격화 조짐에 외국인이 투매 양상을 보였다.

도널드 트럼프 미국 대통령이 내달 4일 캐나다와 멕시코에 대한 25% 관세 부과 방침을 재확인하고 중국에 10%의 추가 관세 부과를 경고하면서 위험 회피 심리가 고조됐다.

이밖에 국내 증시가 다음 달 3일 휴장하는 가운데 내달 한국 수출 지표 3일 미국 2월 ISM 제조업 지수 공개 등이 예정돼 있어 경계감이 유입된 측면도 있다.

이런 가운데 원달러 환율이 급등하면서 투자심리를 더욱 위축시켰다.

이날 오후 3시 30분 기준 서울 외환시장에서 달러 대비 원화 환율은 전날보다 20.4원 급등한 1463.4원을 나타냈다.

한지영 키움증권 연구원은 트럼프의 관세 불안 엔비디아 등 미국 반도체지수 폭락 국내 연휴기간 중 발표되는 한국 수출 지표 미국 ISM지수 등 주요 이벤트에 대한 경계감 등에 코스피가 급락했다고 설명했다.

시가총액 상위 종목 중 삼성전자(3.20%) SK하이닉스(4.52%) 등 반도체주가 일제히 내렸으며 LG에너지솔루션(4.99%) 삼성바이오로직스(3.71%) 현대차(3.74%) NAVER(5.48%) 등도 하락했다.

셀트리온(0.71%) 한화오션(0.41%) 등은 소폭 올랐다.

이날 유가증권시장에서 거래된 941개 종목 중 89%에 해당하는 836개 종목이 내렸다.

업종별로 보면 건설(4.98%) 전기가스(6.78%) 전기전자(4.00%) 등 대다수 업종이 내렸다.

코스닥지수도 전장보다 26.89포인트(3.49%) 하락한 743.96에 장을 마쳤다.

지수는 전장보다 10.75포인트(1.39%) 하락한 760.10으로 출발해 낙폭을 늘렸다.

코스닥시장에서 외국인과 기관이 각각 2천888억원 1천236억원 순매도했으며 개인은 4천88억원 매수 우위를 보였다.

에코프로비엠(11.19%)이 코스피 이전 상장 철회 소식에 급락했으며 에코프로(5.61%) 알테오젠(3.61%) HLB(3.46%) 레인보우로보틱스(12.74%) 등 시총 상위 종목 대다수가 내렸다.

실리콘투(3.29%) 스튜디오드래곤(0.59%) 등은 상승했다.

이날 코스닥시장에서 거래된 1천719개 종목 중 82%에 해당하는 1천406개 종목이 하락했다.

이날 유가증권시장과 코스닥시장의 거래대금은 각각 15조3천720억원 7조6천740억원으로 집계됐다.",Good:2 Warm:1 Sad:0 Angry:0 Want:0,"상법개정 안하니까 외인들이 한국장 쳐다도 안본다고 다 팔고 나간다.
미국발 겹악재 좋아하네 ㅎㅎㅎㅎ 이 언론사 자식들이 제일 큰 문제야... 가장 솔직해야 할 곳이 오히려 진실을 왜곡해 국민들 눈을 가려버리거든.. 왕찐따 쫄보 이창용이 한층 더 우리나라 가치를 땅바닥에 내리 꽂은건데 뭔 소리를 하는지... 우린 걍 망했어~ 원화 휴지되었고 달라나 사놓으면 됨.
미국과 일본은 잔득오르고 내린거지, 윤석스피, 윤석스닥은?
","2025-02-28T16:45:49+0900
2025-02-28T17:05:57+0900
2025-02-28T16:44:32+0900
","42
18
21
","11
4
14
",33.0,경제,0,,20250228_006
"갤럭시 S25, 국내 판매 100만대 돌파…""역대 최단기간 달성""",20250228,https://n.news.naver.com/mnews/article/001/0015238767?sid=105,,"   삼성전자는 지난 7일 정식 출시한 갤럭시 S25 시리즈가 역대 시리즈 중 가장 빠르게 국내 100만대 판매 기록을 달성했다고 28일 밝혔다.

전작인 갤럭시 S24 시리즈에 비해 일주일 빨랐으며 2019년 출시한 갤럭시 노트 10이 세운 최단 판매 기록 25일보다 4일 빨랐다.

삼성전자가 갤럭시 S25 시리즈 구매 고객 대상으로 설문조사를 실시한 결과 구매 결정 요인 1순위는 최신 프로세서 메모리 등 성능이었다.

실제로 티타늄 프레임에 2억 화소 카메라를 탑재한 갤럭시 S25 울트라가 전체 약 50% 판매 비중을 차지한 데에서 고사양 제품에 대한 선호를 확인할 수 있었다고 삼성은 설명했다.

갤럭시 S25 울트라는 티타늄 실버블루와 티타늄 화이트실버 갤럭시 S25와 일반모델은 아이스블루와 실버 섀도 색상이 가장 많이 팔렸다.

삼성전자는 New 갤럭시 AI 구독클럽 또한 기록 경신에 기여했다고 분석했다.

구독클럽은 1년 사용 후 기기 반납 시 50% 잔존가 보장과 삼성케어플러스 스마트폰 파손 혜택을 제공하는 상품으로 갤럭시 S25 시리즈 자급제 사전 예약 고객 5명 중 1명이 가입했다.

가입자의 약 60%는 2030 세대였다.

삼성전자 한국총괄 정호진 부사장은 갤럭시 S25 시리즈는 갤럭시 역대 최고 성능과 디자인 전 모델 가격 동결 등을 통해 소비자에게 긍정적 반응을 얻었다며 앞으로도 다양한 고객 혜택 프로그램을 통해 판매를 확대할 것이라고 말했다.

한편 삼성전자는 다음 달 1일부터 4월 30일까지 갤럭시 S25 시리즈 구매 고객에게 1만mAh 무선 충전 배터리팩을 5천원에 구매할 수 있는 쿠폰과 구글 원 AI 프리미엄 6개월 무료 구독권 등 제휴 콘텐츠 혜택을 제공한다.",Good:0 Warm:0 Sad:0 Angry:0 Want:0,"매번 역대 최단 기간 100만대 돌파! 하지만 몇 달뒤 갤럭시 S 부진 이유가..? 이런 기사 뜸
이번 s25는 좀 잘 만든거같아.카메라도 좋고..
","2025-02-28T08:54:29+0900
2025-02-28T13:13:36+0900
","3
0
","0
1
",2.0,IT/경제,0,,20250228_007
"잘 버티던 코스피, 관세·엔비디아 더블 쇼크에 '와르르'",20250228,https://n.news.naver.com/mnews/article/001/0015239564?sid=101,,"   미국 증시 조정에도 완만한 상승세를 유지해오던 국내 증시가 28일 트럼프발 관세 우려 재부각과 엔비디아 급락에 하방 지지선이 무너지는 모습이다.

이날 코스피는 오전 한때 전장 대비 3% 넘게 하락해 2550선 아래로 급락했다. 지수는 이날 1%대 약세로 출발해 점차 낙폭을 확대하고 있다.

코스닥 지수 역시 3% 내외의 급락세로 750선을 내준 상태다.

도널드 트럼프 미국 대통령이 관세 관련 일정 발언을 번복하면서 선반영된 것으로 여겨져 왔던 관세 우려가 재차 부각된 것으로 풀이된다.

이재원 신한투자증권 연구원은 미국 주식시장이 관세 영향으로 투자심리가 악화되는 모습이 나타났고 엔비디아를 포함한 반도체 업종이 낙폭을 확대한 것이 국내 증시에도 연동됐다고 말했다.

트럼프 대통령은 전날 캐나다와 멕시코에 대한 25% 관세 조치가 오는 4월 2일부터 시행된다고 밝혔다가 발언 오류였다며 시행일을 3월 4일로 정정했다.

철저한 자국 우선주의를 내세운 종잡을 수 없는 관세 전쟁이 본격화할 조짐을 보이면서 위험회피 심리에 시동이 걸린 것이다.

유가증권시장에서는 외국인이 오전에만 코스피 현물 6천367억원 코스피200 선물 9천110억원어치를 순매도하는 등 투매 양상을 보이며 지수를 끌어내리고 있다.

달러 대비 원화 환율도 급상승해 1460원대에 복귀하며 외국인 이탈을 부추기는 모양새다.

김지원 KB증권 연구원은 관세 정책 불확실성이 여전한 가운데 중국에 최종적으로 20% 관세를 부과한다고 발표하면서 미중 갈등 우려도 커졌다며 국내 증시가 휴장을 앞둔 점도 영향을 줬다고 분석했다.

미국은 이달 초 모든 중국산 제품에 10% 추가 관세를 부과한 데 이어 다음 주 추가 관세 10%를 더 부과하겠다고 밝혔다.

이달 초 관세 부과 당시 즉각 보복 조치를 내놨던 중국이 최대 정치 이벤트인 양회(兩會전국인민대표대회와 전국인민정치협상회의)를 앞두고 이번에도 보복 조치를 내놓을 가능성이 있다.

여기에 호실적을 발표한 엔비디아가 총마진율 둔화 우려를 빌미로 8% 넘게 급락하며 다시 한번 AI 반도체주의 성장성에 대한 의문이 제기된 것도 시장 심리에 악영향을 미쳤다.

엔비디아뿐 아니라 인공지능(AI) 반도체들이 줄줄이 큰 폭으로 하락하면서 국내 반도체주에 대한 투자심리도 급속도로 냉각됐다.

이에 따라 SK하이닉스(4.77%) 한미반도체(7.80%) DB하이텍(6.96%) 테크윙(5.90%) 등 대형 반도체주들이 급락하고 있다. 삼성전자도 2% 넘게 하락 중이다.",Good:1 Warm:0 Sad:2 Angry:0 Want:0,"개관들 패닉매도 중.. 매국노들
관세충격은 그렇다 치고 앤비디아?. .. 앤비디아가 왜?.. . 앤비디아 실적 잘나왔는데.. .. ..기자가 앤비디아에 대해서 뭘 알기는 하나?.. .. ..
250포인트 가량 날라겠다 꼬라지 보니
신용잔고가 계속 올라가네 개미형들 지금 사지말고 조금만 기다려. 지수 바닥잡으면 드루와.
개박살 난 하루다!!이그~~~~~~~~~~~~~~~
","2025-02-28T12:23:53+0900
2025-02-28T12:22:03+0900
2025-02-28T12:12:22+0900
2025-02-28T22:28:30+0900
2025-02-28T15:41:50+0900
","4
5
1
0
0
","1
3
0
0
0
",24.0,경제/IT,0,,20250228_008
"""러 파병 북한군, 극한의 정신 속 충성심·희미한 희망 품어""",20250228,https://n.news.naver.com/mnews/article/001/0015240401?sid=104,," 박상현 특파원  우크라이나와 전쟁 중인 러시아에 파병돼 사망한 북한군의 메모를 보면 극한의 정신상태 속에서도 노동당에 대한 충성 어렴풋한 희망 등이 확인된다고 니혼게이자이신문(닛케이)이 28일 보도했다.

이 신문은 우크라이나 특수작전군 등이 공개한 북한군 유류품을 우크라이나 당국 전 북한군 병사의 도움을 얻어 분석해 소개했다.

그중 한글로 적은 한 메모에는 나는 당의 사랑과 은혜를 배신했다 이곳에서 승리하고 조국으로 돌아가면 어머니 당에 청원할 것이라는 문구가 있었다.

메모를 작성한 이는 하급 병사 정경홍이며 접경 지역인 쿠르스크주에서 숨진 채로 발견됐다고 닛케이는 전했다.

전 북한군 병사는 이 메모에 대해 당원 자격은 (북한에서) 무엇보다 중요하다며 살아서 돌아간다면 당원이 됐을 가능성이 크다. 힘든 상황에서 작은 희망이었을 것이라고 닛케이에 말했다.

북한 정치 연구자인 이소자키 아쓰히토 게이오대 교수도 사망한 병사는 당원 자격을 갖지 않은 가난한 농촌 출신일 것이라고 추정했다.

닛케이는 당원은 명예가 있고 처우가 좋아 진학과 취직 등에서 유리하다며 누구나 입당할 수 있는 것이 아니기에 병사들은 전과(戰果)를 올리기 위해 필사적으로 된다고 해설했다.

신문은 사망한 북한군 유품 중에는 러시아어로 병역 증명서라고 적힌 수첩도 많았다고 전했다.

닛케이는 1997년 4월 13일에 출생했고 직종이 지붕 장인이라고 기재된 수첩을 근거로 병사들은 대부분 20대일 가능성이 있다고 짚었다.

이어 지붕 장인 외에 용접공 등의 직업은 러시아가 북한군 파병 사실을 은폐하기 위해 위조한 것으로 짐작된다고 덧붙였다.

신문은 세 명이 한 조를 이뤄 무인기(드론)에 대응하는 모습을 그린 메모 삼성전자 구식 휴대전화 무기를 버려라를 뜻하는 러시아어 발음을 한글로 적은 메모도 확인됐다고 전했다.

닛케이는 북한군의 러시아 활동 상황에 대해서는 여러 정보가 뒤섞여 있다며 미국이 중개하는 정전 교섭 향방이 북한 병사의 운명을 좌우하게 될 것이라고 전망했다.",Good:0 Warm:0 Sad:1 Angry:0 Want:0,,,,,0.0,세계,0,,20250228_009
미국·아시아 증시 덮친 '트럼프 관세 쓰나미'(종합),20250228,https://n.news.naver.com/mnews/article/001/0015240297?sid=101,,"   도널드 트럼프 미국 대통령의 대중국 추가 관세 방침과 인공지능(AI) 대장주 엔비디아 실적 발표 후 미 증시 조정의 여파로 28일(현지시간) 아시아 주요 주가지수가 큰 폭으로 내렸다.

트럼프 대통령 당선 후 랠리를 펼쳤던 비트코인 가격은 고점 대비 27% 급락하며 8만달러선이 무너졌다.

블룸버그통신에 따르면 이날 일본 닛케이225 평균주가(닛케이)는 전장 대비 2.88% 한국 코스피는 3.39% 하락 마감했다.

한국시간 오후 3시 41분 기준 중국 본토의 상하이종합지수(1.86%)와 상하이선전증시 시가총액 상위 300개 종목으로 구성된 CSI 300 지수(1.87%)도 내렸다.

홍콩 항셍지수는 3.24% 홍콩에 상장된 중국 본토 기업들로 구성된 홍콩H지수(HSCEI)는 3.51% 홍콩에 상장된 대형 기술주 30개로 구성된 항셍테크지수는 5.28% 각각 내린 상태다. 대만 증시는 이날 평화기념일로 휴장했다.

중국 증시는 최근까지 가성비 AI 딥시크 효과로 랠리를 펼쳤지만 부동산 경기 부진 등 기존 악재가 해소되지 않은 상태로 이번 충격으로 상승세가 꺾일 가능성도 거론된다.

다음주 열리는 중국 최대 정치 이벤트인 양회(兩會전국인민대표대회와 전국인민정치협상회의)에서 나올 AI 정책 등을 지켜봐야 한다는 의견도 있다.

삭소캐피털마켓츠의 차루 차나나 전략가는 관세가 단기적 위험이고 중국 시장의 AI 네러티브가 크게 바뀌지 않을 것이라면서 양회에서 나오는 정책을 주시해야 한다고 말했다.

앞서 마감한 미 증시에서 기술주 중심의 나스닥(2.78%)을 비롯해 다우존스30산업평균지수(0.45%) 스탠더드앤드푸어스(SP)500지수(1.59%) 등 3대 지수가 모두 하락하며 아시아 증시에 하락 압력으로 작용했다.

한국시간 오후 3시 57분 기준 나스닥 100 선물(0.03%)과 스탠더드앤드푸어스(SP)500 선물(0.03%)은 보합세다.

   28일 서울 중구 하나은행 본점 딜링룸에서 딜러들이 업무를 보고 있다.

이날 코스피는 전 거래일보다 88.97p(3.39%) 내린 2532.78로 마감했다. 원달러 환율은 20.4원 오른 1463.4원 코스닥지수는 26.89p(3.49%) 내린 743.96으로 장을 마쳤다. 

엔비디아 주가는 작년 4분기 실적 발표 후 첫 거래일에 8.48% 급락했고 그 충격으로 이날 아시아 반도체주들도 동반 급락했다.

삼성전자(3.20%)SK하이닉스(4.52%)한미반도체(6.50%)를 비롯해 일본 도쿄일렉트론(4.45%)어드반테스트(8.78%) 등의 주가가 줄줄이 내렸다.

엔비디아의 양호한 실적에도 주가가 큰 폭으로 떨어지면서 투자자들이 악재에 더 민감하게 반응하고 있다는 평가가 나온다.

다이와증권의 시바타 미츠히로는 엔비디아 실적이 예상에 부합했지만 AI 투자에 대한 우려를 불식시키기에 부족했다고 말했고 비즈돔 투자그룹의 마이크 지그몬트는 실적이 훌륭했지만 모두가 추매하고 싶을 정도는 아니었다고 봤다.

특히 트럼프 대통령이 27일 소셜미디어 게시물을 통해 캐나다멕시코에 대한 25% 관세를 다음 달 4일 예정대로 부과할 뿐만 아니라 이미 10% 추가 관세를 부과한 중국에 같은 날 10% 관세를 더 부과하겠다고 밝히면서 시장을 흔들었다.

트럼프 대통령의 전방위적 관세 정책에 인플레이션 및 소비심리 둔화에 대한 우려가 커지는 상황이다.

미중 무역전쟁 확대 가능성에 대한 우려가 나오는 가운데 중국 상무부는 필요한 모든 반격 조치를 할 것이라고 밝힌 상태다.

글로벌X 상장지수펀드(ETF)의 빌리 렁 전략가는 트럼프 대통령의 이날 언급에 대해 불확실성이 살아있고 (향후 또 다른 관세 발표 등) 이러한 조치가 패턴이 될 위험성을 키운다면서 실망감을 표했다.

트럼프 대통령 당선 후 랠리를 펼쳤던 가상화폐 대장주 비트코인 가격은 지난해 11월 이후 처음으로 8만달러 아래로 내려갔다.

가상화폐 가격정보 사이트 코인마켓캡을 보면 비트코인 가격은 이날 장중 78984.63달러까지 찍었다. 이는 지난달 20일 기록했던 사상 최고가 109114.88달러보다 27.6%가량 낮은 것이다.

한국시간 오후 3시 56분 기준 비트코인 가격은 24시간 전 대비 7.83% 일주일 전 대비 19.29% 내린 79436.94달러에 거래 중이다.

미국 달러화와 국채가격은 오르고 있다.

유로화엔화 등 주요 6개국 통화 대비 달러 가치를 보여주는 달러인덱스는 전장 대비 0.182 오른 107.426이다. 시장 금리의 벤치마크인 미국 10년물 국채 금리는 4.227%로 지난해 12월 이후 최저 수준이다.

달러화 강세 속에 원화 약세가 두드러지고 있으며 서울 외환시장에서 원달러 환율은 전일 주간 거래 종가 대비 20.4원 오른 1463.4원에 거래를 마쳤다.

달러 강세는 금값 하락 요인이며 금 현물 가격은 한국시간 3시 56분 기준 전장 대비 0.48% 내린 온스당 2863.69달러다.

주간 기준 8주 연속 상승세를 이어가던 금값은 이번 주 2% 넘게 떨어져 지난해 11월 말 이후 최대 하락률을 기록 중이다.

국제 유가도 내림세다. 4월물 서부텍사스산 원유(WTI) 선물 가격은 전장 대비 0.67% 내린 배럴당 69.88달러 4월물 브렌트유 선물 가격은 전장 대비 0.69% 내린 배럴당 73.53달러다.

국제 유가는 월간 기준 지난해 11월 이후 3개월 만에 내림세로 마무리할 전망이다.

시장은 28일 발표될 미국의 1월 개인소비지출(PCE) 지표에 따라 변동성이 추가로 커질 가능성도 있다.",Good:0 Warm:0 Sad:1 Angry:0 Want:1,"너도 2년안에 탄핵 말 나오겠다. 적당히해라! 온사방에 적을 두는것보다 아군을 만들어야지! 무력으로 아군만들면 언제가 대규모 폭등이 일어나듯! 니통수을 칠것이다. 그게 게임에법칙 아니겠냐! 동맹국이란것도 모르는 사람아!ᆢ
10석열이 D급정부관료들이 대응을 전혀 못하고 있다. 이러다 나락간다. 얼른 대선 치뤄서 새로운 정부로 탄생해야 이 나라가 산다.
한국에도 또람푸가 있지....ㅋㅋ누구처럼 결국 자기 발등찍을듯...
나무만 봤을때는 트럼프가 독재자처럼 보일거다 하지만 멀리 봐서 트럼프가 딥스와의 전쟁선포를 한 배경을 아는 사람들은 저게 얼마나 많이 봐주고 있는 건지 알 거다 나무만 보지 말고 숲을 봐라
","2025-02-28T17:45:47+0900
2025-02-28T17:00:16+0900
2025-02-28T17:10:52+0900
2025-02-28T17:19:03+0900
","4
7
2
1
","1
5
0
0
",8.0,경제/세계,0,,20250228_010
3기 과기자문회의 출범…합동 워크숍 개최,20250228,https://n.news.naver.com/mnews/article/001/0015239101?sid=105,,"   국가과학기술자문회의는 28일 3기 민간위원을 새로 구성하고 자문회의 및 심의회의 합동 워크숍을 열었다고 밝혔다.

과기자문회의는 대통령을 의장으로 하는 과학기술 분야 최상위 의사결정 기구다. 과학기술 중장기 정책 및 연구개발(RD) 예산 배분 심의와 국가 과학기술 방향 자문 기능을 담당한다.

3기 자문위원에는 경계현 삼성전자 고문과 권오남 서울대 교수 박현욱 KAIST 교수 유지범 성균관대 총장 육심균 두산에너빌리티 전무 이진숙 충남대 교수 이영국 한국화학연구원 원장 백원필 한국원자력연구원 책임연구원 홍형득 강원대 교수 등 9명이 위촉됐다.

심의위원에는 김덕진 서울대 교수 김지현 연세대 교수 김현정 서강대 교수 류성호 순천향대 교수 배경훈 LG AI연구원 원장 이은경 전북대 교수 장준연 한국과학기술연구원(KIST) 부원장 정연욱 성균관대 교수 최석준 CJ미래경영연구원 부원장 등 9명이 위촉됐다.

이영국 원장 백원필 책임연구원 장준연 부원장 김현정 서강대 교수 등 4명은 2기에 이어 3기에도 참여한다.

14명은 신규 위촉됐으며 국가AI위원회 등 각 국가 전략기술 위원회 위원을 자문회의 심의위원으로 보임해 정책 연계를 강화했다고 자문회의는 설명했다.

워크숍에는 최양희 자문회의 부의장과 박상욱 대통령실 과학기술수석 등이 참석했다.

최 부의장은 트럼프발 관세전쟁 딥시크발 기술패권 경쟁 심화 등 대내외 정치 경제 여건이 매우 엄중해지고 있으며 위기 극복과 미래 성장을 위해 그 어느 때보다 과학기술에 거는 기대가 크다며 정부 RD 정책과 예산에 있어서 최종심의의결권자라는 무거운 책임감을 갖고 각 분야 경험과 전문성을 잘 발휘해 최선의 노력을 다해 주기를 바란다고 말했다.",Good:0 Warm:0 Sad:0 Angry:0 Want:0,,,,,0.0,IT,0,,20250228_011
"코스피 '위험회피 모드' 1.8% 급락 2,600선 내줘…코스닥도 하락(종합)",20250228,https://n.news.naver.com/mnews/article/001/0015239004?sid=101,,"   코스피가 28일 간밤 미국 기술주 급락과 관세 전쟁 본격화 조짐에 위험회피 심리가 고조되면서 장 초반 2600선을 내줬다.

이날 오전 9시 22분 기준 코스피는 전장보다 47.30포인트(1.80%) 내린 2574.45다.

코스피가 장중 2600선을 내준 것은 지난 17일 이후 9거래일 만이다.

지수는 전장보다 36.14포인트(1.38%) 내린 2585.61로 출발해 하락폭을 키우고 있다.

서울 외환시장에서 달러 대비 원화 환율은 전날보다 8.0원 오른 1451.0원에 거래를 시작했다. 전날 주간 거래 종가 기준 환율도 9.9원 뛴 1443.0원을 나타냈는데 이날도 급등세를 지속 중이다.

유가증권시장에서 외국인과 기관이 각각 1천724억원 999억원 순매도하며 지수를 끌어 내리고 있다. 개인은 2천550억원 사자로 맞서고 있다.

외국인은 코스피200선물시장에서도 2천280억원 순매도 중이다.

이날 국내 증시는 미국 기술주 급락과 환율 급등에 반도체주를 중심으로 매물이 출회되며 하방 압력을 받고 있다.

간밤 뉴욕증시는 엔비디아의 실적 전망에 대한 우려와 트럼프 정부 관세 전쟁 확대에 대한 우려가 맞물리면서 일제히 하락했다. 특히 기술주 중심의 나스닥지수가 2.78% 급락해 낙폭이 컸다.

엔비디아는 전날 장 마감 후 발표된 분기 실적에서 향후 이익 전망치가 시장 기대에 못 미친다는 평가가 부각되면서 8.5% 급락했으며 필라델피아반도체지수도 6.09% 떨어졌다.

김지원 KB증권 연구원은 트럼프 관세 정책 불확실성이 여전한 가운데 특히 중국에 최종적으로 20% 관세를 부과한다고 발표하며 미중 갈등 우려가 커졌다며 엔비디아발 우려에 필라델피아반도체지수가 급락한 가운데 이날 매물 출회에 대비할 필요가 있다고 밝혔다.

시가총액 상위 종목 중 삼성전자(1.42%) SK하이닉스(3.71%) 등 반도체주가 일제히 내리고 있으며 LG에너지솔루션(1.75%) 삼성바이오로직스(2.24%) 현대차(1.75%) 기아(1.06%) NAVER(2.51%) 등도 하락 중이다.

한화오션(0.54%) SK텔레콤(0.36%) 등은 강세다.

업종별로 보면 전기전자(2.17%) 전기가스(2.71%) 건설(2.23%) 등 대다수 업종이 내리고 있으며 종이목재(0.37%) 등은 상승 중이다.

같은 시각 코스닥지수는 전장보다 12.55포인트(1.63%) 하락한 758.30이다.

지수는 전장보다 10.75포인트(1.39%) 하락한 760.10으로 출발해 낙폭을 늘리고 있다.

코스닥시장에서 외국인과 기관이 각각 327억원 163억원 순매도하고 있으며 개인은 514억원 순매수 중이다.

알테오젠(1.62%) HLB(2.49%) 에코프로비엠(2.61%) 에코프로(2.12%) 레인보우로보틱스(3.18%) 클래시스(2.03%) 등이 내리고 있다.

JYP엔터테인먼트(0.47%) 에스엠(1.57%) 와이지엔터테인먼트(2.59%) 등 엔터주는 강세다.",Good:0 Warm:0 Sad:0 Angry:0 Want:0,"젖같타 국내주식
낙동강 푸른물에 ~에헤라 디어라 노를 저어라뱃놀이 가아자~^^^
기관 놈들이 하나만 알고 둘은 모르지. 이렇게 해서 개미들이 다 떠나면 그땐 누구 돈을 빨아먹나.
","2025-02-28T10:59:40+0900
2025-02-28T11:04:13+0900
2025-02-28T10:58:13+0900
","1
0
0
","0
0
0
",4.0,경제,0,,20250228_012
